"880790","0330","THE SUMMIT  (BUILDING C)","1","4","26","682","2","3","50","4","5","3","1995","1997","100","Y","Y","N","2","1735 DEXTER AVE N"
"614560","0005","THE MICHELLE","1","2","4","793","3","3","50","4","4","3","1960","1981","100","N","N","N","1","319 N 105TH ST"
"004000","0205","RIVERTON TERRACE","2","3","30","435","3","4","0","4","4","4","1969","1990","100","N","N","N","1",""
"176060","0266","VILLAGE LANE APTS","3","3","36","899","3","4","0","4","5","4","1963","1991","100","N","N","Y","1","220 S 152ND ST"
"600350","1900","LA CROSSE APTS","1","3","9","1144","3","4","30","3","4","3","1907","1974","100","N","N","N","1","302 MALDEN AVE E"
"277060","2505","4 PLEX","1","1","4","432","1","2","0","4","2","2","1957","1961","100","N","N","N","0","2014 W DRAVUS ST"
"374460","0835","CAMEO APARTMENTS","1","2","15","785","0","0","0","4","4","3","1962","1982","100","N","N","N","1","1121 SW 126TH ST"
"131430","0019"," ","1","3","12","855","3","3","0","4","4","3","2002","2002","100","N","N","N","2","5983 RAINIER AVE S"
"100500","0168","Mixed Use","1","7","351","668","0","0","0","4","5","3","2010","2010","100","Y","Y"," ","2","4219 S OTHELLO ST"
"524780","2065"," ","1","7","136","600","2","3","36","4","4","3","2005","2005","100","Y","Y","N","1","609 YESLER WAY"
"290220","0651","4-PLEX","1","2","4","739","3","3","0","4","4","2","1908","1965","100","N","N","N","1","264 E BOSTON ST"
"246030","0110","FAIRLAKE","1","2","4","1038","3","4","0","4","5","3","1969","1990","100","N","N","Y","1","124 147TH AVE SE"
"277160","1550","FIVE UNIT APARTMENT","1","2","6","674","3","3","40","4","4","3","1955","1979","100","N","N","Y","1","2272 GILMAN DR W"
"011410","0516"," ","2","4","26","836","0","0","0","4","4","3","2001","2001","100"," "," "," ","0","7017 NE 182ND ST"
"397540","0490","9 UNIT APARTMENT","1","4","9","732","3","3","22","4","4","3","1999","1999","100","Y","Y","N","2","4038 STONE WAY N"
"232204","9018","SIGNATURE POINTE APARTMENTS","52","3","633","927","4","4","10","4","6","4","1990","2001","100","N","Y","Y","2","25102 62ND AVE S"
"276760","1500","6-UNIT APT","1","2","6","638","3","3","0","4","4","3","1985","1991","100","N","Y","N","2","2416 NW 63RD ST"
"226450","0980","APARTMENT","1","3","13","508","3","3","15","4","4","4","1988","1997","100","N","Y","N","1","3652 INTERLAKE AVE N"
"952310","2620","","1","2","8","946","3","3","0","4","4","4","1951","1983","100","N","Y","Y","1","6212 PHINNEY AVE N"
"952810","3760","4 PLEX","1","2","4","680","3","3","0","4","4","3","1952","1979","100","N","N","N","1","516 NE 68TH ST"
